Dateiname;Grab;Umgebung;Kampagne;Datum;Raum;Areal;Abhub;Schnitt/Quadrant;SM;Fundnummer;Anthropologie;Befund;Bemerkung;Fundlage;Gelöscht;Bearbeitet;Alter Dateiname;
2018_01_1350;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5238;
2018_01_1351;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5239;
2018_01_1352;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5240;
2018_01_1353;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5241;
2018_01_1354;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5242;
2018_01_1355;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5243;
2018_01_1356;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5244;
2018_01_1357;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5245;
2018_01_1358;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5246;
2018_01_1359;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5247;
2018_01_1360;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5248;
2018_01_1361;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5249;
2018_01_1362;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5250;
2018_01_1363;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5251;
2018_01_1364;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5252;
2018_01_1365;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5253;
2018_01_1366;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5254;
2018_01_1367;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5255;
2018_01_1368;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5256;
2018_01_1369;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5257;
2018_01_1370;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5258;
2018_01_1371;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5259;
2018_01_1372;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5260;
2018_01_1373;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5261;
2018_01_1374;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5262;
2018_01_1375;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5263;
2018_01_1376;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5264;
2018_01_1377;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5265;
2018_01_1378;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5266;
2018_01_1379;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5267;
2018_01_1380;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5268;
2018_01_1381;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5269;
2018_01_1382;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5270;
2018_01_1383;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5271;
2018_01_1384;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5272;
2018_01_1385;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5273;
2018_01_1386;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5274;
2018_01_1387;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5275;
2018_01_1388;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5276;
2018_01_1389;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5277;
2018_01_1390;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5278;
2018_01_1391;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5279;
2018_01_1392;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5280;
2018_01_1393;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5281;
2018_01_1394;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5282;
2018_01_1395;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5283;
2018_01_1396;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5284;
2018_01_1397;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5285;
2018_01_1398;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5286;
2018_01_1399;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5287;
2018_01_1400;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5288;
2018_01_1401;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5289;
2018_01_1402;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5290;
2018_01_1403;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5291;
2018_01_1404;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5292;
2018_01_1405;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5293;
2018_01_1406;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5294;
2018_01_1407;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5295;
2018_01_1408;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5296;
2018_01_1409;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5297;
2018_01_1410;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5298;
2018_01_1411;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5299;
2018_01_1412;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5300;
2018_01_1413;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5301;
2018_01_1414;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5302;
2018_01_1415;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5303;
2018_01_1416;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5304;
2018_01_1417;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5305;
2018_01_1418;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5306;
2018_01_1419;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5307;
2018_01_1420;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5308;
2018_01_1421;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5309;
2018_01_1422;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5310;
2018_01_1423;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5311;
2018_01_1424;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5312;
2018_01_1425;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5313;
2018_01_1426;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5314;
2018_01_1427;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5315;
2018_01_1428;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5316;
2018_01_1429;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5317;
2018_01_1430;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5318;
2018_01_1431;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5319;
2018_01_1432;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5320;
2018_01_1433;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5321;
2018_01_1434;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5322;
2018_01_1435;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5323;
2018_01_1436;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5324;
2018_01_1437;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5325;
2018_01_1438;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5326;
2018_01_1439;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5327;
2018_01_1440;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5328;
2018_01_1441;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5329;
2018_01_1442;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5330;
2018_01_1443;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5331;
2018_01_1444;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5332;
2018_01_1445;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5333;
2018_01_1446;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5334;
2018_01_1447;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5335;
2018_01_1448;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5336;
2018_01_1449;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5337;
2018_01_1450;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5338;
2018_01_1451;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5339;
2018_01_1452;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5340;
2018_01_1453;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5341;
2018_01_1454;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5342;
2018_01_1455;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5343;
2018_01_1456;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5344;
2018_01_1457;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5345;
2018_01_1458;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5346;
2018_01_1459;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5347;
2018_01_1460;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5348;
2018_01_1461;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5349;
2018_01_1462;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5350;
2018_01_1463;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5351;
2018_01_1464;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5352;
2018_01_1465;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5353;
2018_01_1466;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5354;
2018_01_1467;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5355;
2018_01_1468;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5356;
2018_01_1469;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5357;
2018_01_1470;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5358;
2018_01_1471;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5359;
2018_01_1472;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5360;
2018_01_1473;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5361;
2018_01_1474;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5362;
2018_01_1475;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5363;
2018_01_1476;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5364;
2018_01_1477;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5365;
2018_01_1478;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5366;
2018_01_1479;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5367;
2018_01_1480;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5368;
2018_01_1481;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5369;
2018_01_1482;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5370;
2018_01_1483;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5371;
2018_01_1484;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5372;
2018_01_1485;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5373;
2018_01_1486;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5374;
2018_01_1487;;;Frühlingskampagne 2018;;;;;;;;;;Vitrinenaufbau;;;;IMG_5375;
2018_01_1488;08.01.18;Diese Fragmente lagen in einem Kartonschächtelchen zusammen mit 40-26_Modern_002 und Fragmenten aus 40C SIII Abh 1 vom 26.01.2012. Die anderen Stücke waren jeweils in einer Tüte mit einer Zettelchen. Diese Fragmente lagen in der Schachtel ohne weitere Informationen.;Frühlingskampagne 2018;;;;;;;;;;;;;;UBKVP_2018_01_199;
2018_01_1489;08.01.18;Diese Fragmente lagen in einem Kartonschächtelchen zusammen mit 40-26_Modern_002 und Fragmenten aus 40C SIII Abh 1 vom 26.01.2012. Die anderen Stücke waren jeweils in einer Tüte mit einer Zettelchen. Diese Fragmente lagen in der Schachtel ohne weitere Informationen.;Frühlingskampagne 2018;;;;;;;;;;;;;;UBKVP_2018_01_200;
2018_01_1490;08.01.18;Diese Fragmente lagen in einem Kartonschächtelchen zusammen mit 40-26_Modern_002 und Fragmenten aus 40C SIII Abh 1 vom 26.01.2012. Die anderen Stücke waren jeweils in einer Tüte mit einer Zettelchen. Diese Fragmente lagen in der Schachtel ohne weitere Informationen.;Frühlingskampagne 2018;;;;;;;;;;;;;;UBKVP_2018_01_201;
2018_01_1491;08.01.18;Diese Fragmente lagen in einem Kartonschächtelchen zusammen mit 40-26_Modern_002 und Fragmenten aus 40C SIII Abh 1 vom 26.01.2012. Die anderen Stücke waren jeweils in einer Tüte mit einer Zettelchen. Diese Fragmente lagen in der Schachtel ohne weitere Informationen.;Frühlingskampagne 2018;;;;;;;;;;;;;;UBKVP_2018_01_202;
2018_01_1492;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5968;
2018_01_1493;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5969;
2018_01_1494;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5970;
2018_01_1495;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5972;
2018_01_1496;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5973;
2018_01_1497;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5978;
2018_01_1498;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5979;
2018_01_1499;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5980;
2018_01_1500;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5989;
2018_01_1501;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5990;
2018_01_1502;40;;Frühlingskampagne 2018;16.01.18;;;;;;;;Kartonagefragment;;;;.jpg am 05.02.2018;IMG_4842;
2018_01_1503;40;;Frühlingskampagne 2018;16.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4843;
2018_01_1504;40;;Frühlingskampagne 2018;16.01.18;;;;;;;;Kartonagefragment;;;;.jpg am 05.02.2018;IMG_4848;
2018_01_1505;40;;Frühlingskampagne 2018;16.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4850;
2018_01_1506;40;;Frühlingskampagne 2018;16.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4854;
2018_01_1507;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5045;
2018_01_1508;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5047;
2018_01_1509;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5048;
2018_01_1510;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5062;
2018_01_1511;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5063;
2018_01_1512;40;;Frühlingskampagne 2018;18.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5147;
2018_01_1513;40;;Frühlingskampagne 2018;18.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5150;
2018_01_1514;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5187;
2018_01_1515;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5188;
2018_01_1516;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5194;
2018_01_1517;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5195;
2018_01_1518;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5196;
2018_01_1519;40;;Frühlingskampagne 2018;20.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5209;
2018_01_1520;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5692;
2018_01_1521;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5693;
2018_01_1522;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5951;
2018_01_1523;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5952;
2018_01_1524;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5953;
2018_01_1525;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5956;
2018_01_1526;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5957;
2018_01_1527;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5958;
2018_01_1528;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5959;
2018_01_1529;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5960;
2018_01_1530;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5961;
2018_01_1531;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5962;
2018_01_1532;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5963;
2018_01_1533;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5964;
2018_01_1534;40;;Frühlingskampagne 2018;03.02.18;;;;;;;;Kartonagefragment;;;;;IMG_5965;
2018_01_1535;40;;Frühlingskampagne 2018;08.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4358;
2018_01_1536;40;;Frühlingskampagne 2018;08.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4359;
2018_01_1537;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4760;
2018_01_1538;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4763;
2018_01_1539;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4765;
2018_01_1540;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4767;
2018_01_1541;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4768;
2018_01_1542;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4775;
2018_01_1543;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4776;
2018_01_1544;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4785;
2018_01_1545;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4786;
2018_01_1546;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4792;
2018_01_1547;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4795;
2018_01_1548;40;;Frühlingskampagne 2018;15.01.18;;;;;;;;Kartonagefragment;;;;;IMG_4820;
2018_01_1549;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5051;
2018_01_1550;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5052;
2018_01_1551;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5053;
2018_01_1552;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5054;
2018_01_1553;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5058;
2018_01_1554;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5059;
2018_01_1555;40;;Frühlingskampagne 2018;17.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5060;
2018_01_1556;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5441;
2018_01_1557;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5445;
2018_01_1558;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5449;
2018_01_1559;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5455;
2018_01_1560;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5456;
2018_01_1561;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5462;
2018_01_1562;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5474;
2018_01_1563;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5494;
2018_01_1564;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5497;
2018_01_1565;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5500;
2018_01_1566;40;;Frühlingskampagne 2018;28.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5501;
2018_01_1567;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5527;
2018_01_1568;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5532;
2018_01_1569;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;.jpg am 05.02.2018;IMG_5533;
2018_01_1570;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5547;
2018_01_1571;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5552;
2018_01_1572;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5553;
2018_01_1573;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5555;
2018_01_1574;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5556;
2018_01_1575;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5557;
2018_01_1576;40;;Frühlingskampagne 2018;29.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5559;
2018_01_1577;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5587;
2018_01_1578;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5591;
2018_01_1579;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5595;
2018_01_1580;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5599;
2018_01_1581;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5607;
2018_01_1582;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5609;
2018_01_1583;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5612;
2018_01_1584;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5617;
2018_01_1585;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5618;
2018_01_1586;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5625;
2018_01_1587;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5627;
2018_01_1588;40;;Frühlingskampagne 2018;30.01.18;;;;;;;;Kartonagefragment;;;;;IMG_5632;
